Incident Id,Call Type,Date,Location,Incident Number
13563,Burglary,03/09/2012 11:30:00 AM,College St,12BU005625
13564,Traffic,03/09/2012 11:32:00 AM,North Ave / Sherman St,12BU005626
13572,Vandalism,03/09/2012 01:40:00 PM,Intervale Ave,12BU005634
13574,Intoxication,03/09/2012 01:41:00 PM,S Winooski Ave,12BU005636
13575,Vandalism,03/09/2012 02:02:00 PM,North Ave Burlington,12BU005637
13581,Stolen Vehicle,03/09/2012 02:43:00 PM,N Winooski Ave,12BU005643
13582,Traffic,03/09/2012 03:13:00 PM,S Winooski Ave / Cherry St,12BU005644
13583,Ordinance Violation - Other,03/09/2012 03:20:00 PM,Main St,12BU005645
13585,Burglary,03/09/2012 04:08:00 PM,Hickok Pl,12BU005647
13586,Traffic,03/09/2012 04:18:00 PM,Main St / S Champlain St,12BU005648
13587,Traffic,03/09/2012 04:43:00 PM,S Winooski Ave / College St,12BU005649
13589,Traffic,03/09/2012 04:55:00 PM,pearl st / s winooski ave,12BU005651
13590,Traffic,03/09/2012 04:56:00 PM,Pearl St / Hungerford Terrace,12BU005652
13591,Traffic,03/09/2012 05:05:00 PM,Church St / King St,12BU005653
13592,Vandalism,03/09/2012 05:23:00 PM,North Ave,12BU005654
13594,Traffic,03/09/2012 05:37:00 PM,Pearl St / Elmwood Ave,12BU005656
13595,Traffic,03/09/2012 05:46:00 PM,St Paul St/Spruce St,12BU005657
13596,Traffic,03/09/2012 05:50:00 PM,Manhattan Dr/Beltline,12BU005658
13599,Traffic,03/09/2012 06:08:00 PM,Shelburne Rd/Ledge Rd,12BU005661
13600,Traffic,03/09/2012 06:24:00 PM,Shelburne Rd / Ledge Rd,12BU005662
13601,Traffic,03/09/2012 06:36:00 PM,Colchester Ave,12BU005663
13603,Traffic,03/09/2012 06:45:00 PM,Pine St/Birchcliff Pkwy,12BU005665
13604,Traffic,03/09/2012 06:54:00 PM,S Willard St / Cliff St,12BU005666
13607,Traffic,03/09/2012 07:06:00 PM,S Prospect St/College St,12BU005669
13609,Traffic,03/09/2012 07:12:00 PM,Main St / Battery St,12BU005671
13612,Trespass,03/09/2012 07:33:00 PM,Battery St,12BU005674
13614,Traffic,03/09/2012 08:02:00 PM,Riverside Ave/N Prospect St,12BU005676
13616,Traffic,03/09/2012 08:17:00 PM,Riverside Ave/Barrett St,12BU005678
13617,Traffic,03/09/2012 08:24:00 PM,Riverside Ave/N Prospect St,12BU005679
13618,Mental Health Issue,03/09/2012 08:49:00 PM,Pine St,12BU005680
13619,Traffic,03/09/2012 09:02:00 PM,N Winooski Ave/Archibald St,12BU005681
13620,Traffic,03/09/2012 09:05:00 PM,Riverside Ave/Prospect St,12BU005682
13621,Traffic,03/09/2012 09:26:00 PM,Main St/Pine St,12BU005683
13622,Traffic,03/09/2012 09:27:00 PM,Shelburne Rd/Ferguson Ave,12BU005684
13623,Traffic,03/09/2012 09:31:00 PM,Main St/S Williams St,12BU005685
13624,Traffic,03/09/2012 09:40:00 PM,Main St/Battery St,12BU005686
13625,Traffic,03/09/2012 09:41:00 PM,College St/S Union St,12BU005687
13626,Traffic,03/09/2012 09:49:00 PM,Cherry St/Battery St,12BU005688
13627,Traffic,03/09/2012 09:49:00 PM,Main St/S Prospect St,12BU005689
13629,Traffic,03/09/2012 10:08:00 PM,North Ave/Strong St,12BU005691
13630,Traffic,03/09/2012 10:42:00 PM,North Ave/Sherman St,12BU005692
13631,Trespass,03/09/2012 10:49:00 PM,Battery St,12BU005693
13632,Intoxication,03/09/2012 10:50:00 PM,Church St,12BU005694
13633,Traffic,03/09/2012 11:01:00 PM,Main St/University Hgts,12BU005695
13635,Traffic,03/09/2012 11:17:00 PM,Main St/Church St,12BU005697
13636,Traffic,03/09/2012 11:34:00 PM,Shelburne Rd/Ledge Rd,12BU005698
13638,Traffic,03/10/2012 12:23:00 AM,Birchcliff Pkwy/Cherry Ln,12BU005700
13639,Traffic,03/10/2012 12:24:00 AM,North Ave/Saratoga Ave,12BU005701
13641,Trespass,03/10/2012 12:40:00 AM,Church St,12BU005703
13642,Trespass,03/10/2012 12:54:00 AM,Church St,12BU005704
13643,Trespass,03/10/2012 01:09:00 AM,Church St,12BU005705
13644,Trespass,03/10/2012 01:16:00 AM,Church St,12BU005706
13645,Traffic,03/10/2012 01:20:00 AM,North Ave/Convent Sq,12BU005707
13651,Ordinance Violation - Other,03/10/2012 02:20:00 AM,Main St,12BU005713
13653,Traffic,03/10/2012 02:26:00 AM,Main St/Church St,12BU005715
13657,Assault - Simple,03/10/2012 02:42:00 AM,Main St,12BU005719
13658,Domestic Disturbance,03/10/2012 02:44:00 AM,Main St,12BU005720
13662,Intoxication,03/10/2012 04:57:00 AM,Colchester Ave,12BU005724
13663,Intoxication,03/10/2012 05:30:00 AM,Colchester Ave,12BU005725
13665,Traffic,03/10/2012 08:32:00 AM,Main St / Pine St,12BU005727
13666,Trespass,03/10/2012 08:41:00 AM,Clover Ln,12BU005728
13669,Trespass,03/10/2012 08:51:00 AM,Bank St,12BU005731
13672,Traffic,03/10/2012 10:31:00 AM,S Winooski Ave / College St,12BU005734
13673,Traffic,03/10/2012 10:53:00 AM,North St/School St,12BU005735
13674,Traffic,03/10/2012 11:31:00 AM,Riverside Av/Intervale Rd,12BU005736
13676,Traffic,03/10/2012 01:37:00 PM,N Willard St/Loomis St,12BU005738
13679,Traffic,03/10/2012 02:02:00 PM,Pearl St / N Union ST,12BU005741
13680,Traffic,03/10/2012 02:02:00 PM,Oak St/Walnut St,12BU005742
13683,Noise,03/10/2012 03:08:00 PM,North St/Murray St,12BU005745
13686,Traffic,03/10/2012 03:35:00 PM,S Winooski Ave / Cherry St,12BU005748
13688,Traffic,03/10/2012 03:46:00 PM,College St / S Union St,12BU005750
13689,Larceny - from Building,03/10/2012 03:50:00 PM,Elmwood Ave,12BU005751
13696,Trespass,03/10/2012 05:30:00 PM,N Union St,12BU005758
13697,Traffic,03/10/2012 05:56:00 PM,Battery St/Maple St,12BU005759
13699,Trespass,03/10/2012 06:09:00 PM,Battery St,12BU005761
13701,Noise,03/10/2012 07:17:00 PM,Church St/Cherry St,12BU005763
13702,Mental Health Issue,03/10/2012 07:43:00 PM,Church St,12BU005764
13703,Domestic Disturbance,03/10/2012 08:09:00 PM,Fairmont Place,12BU005765
13707,Domestic Disturbance,03/10/2012 09:08:00 PM,Franklin Sq,12BU005769
13709,Traffic,03/10/2012 09:19:00 PM,North Ave,12BU005771
13713,Traffic,03/10/2012 10:01:00 PM,St Paul St/Maple St,12BU005775
13714,Traffic,03/10/2012 10:02:00 PM,East Ave/Bilodeau Ct,12BU005776
13715,Traffic,03/10/2012 10:03:00 PM,St Paul St/Maple St,12BU005777
13716,Intoxication,03/10/2012 10:14:00 PM,St Paul St/Maple St,12BU005778
13719,Noise,03/10/2012 10:34:00 PM,Greene St,12BU005781
13721,Traffic,03/10/2012 11:05:00 PM,Main St/S Union St,12BU005783
13723,Traffic,03/10/2012 11:35:00 PM,Colchester Ave/East Ave,12BU005785
13724,Traffic,03/11/2012 12:06:00 AM,Pine St/Home Ave,12BU005786
13728,Traffic,03/11/2012 12:33:00 AM,King St/St Paul St,12BU005790
13729,Noise,03/11/2012 12:43:00 AM,Greene St,12BU005791
13730,Traffic,03/11/2012 12:47:00 AM,S Winooski Ave/Maple St,12BU005792
13732,Domestic Disturbance,03/11/2012 01:13:00 AM,Walnut St,12BU005794
13733,Noise,03/11/2012 01:14:00 AM,S Union St,12BU005795
13734,Intoxication,03/11/2012 01:33:00 AM,Walnut St,12BU005796
13735,Traffic,03/11/2012 01:45:00 AM,Pearl St/Orchard Terr,12BU005797
13741,Trespass,03/11/2012 03:26:00 AM,Church St,12BU005803
13742,Noise,03/11/2012 03:41:00 AM,Germaine St,12BU005804
13743,Mental Health Issue,03/11/2012 04:31:00 AM,Greene St,12BU005805
13744,Traffic,03/11/2012 06:04:00 AM,College St/S Prospect St,12BU005806
13748,Vandalism,03/11/2012 09:48:00 AM,Drew St,12BU005810
13750,Traffic,03/11/2012 10:42:00 AM,Battery St/Cherry St,12BU005812
13751,Vandalism,03/11/2012 10:58:00 AM,Intervale Ave,12BU005813
13753,Traffic,03/11/2012 11:17:00 AM,Riverside Ave/N Prospect St,12BU005815
13755,Traffic,03/11/2012 12:00:00 PM,Main St/S Willard St,12BU005817
13756,Traffic,03/11/2012 12:03:00 PM,North Ave/North St,12BU005818
13758,Trespass,03/11/2012 12:26:00 PM,North Ave,12BU005820
13766,Vandalism,03/11/2012 02:23:00 PM,Spring St,12BU005828
13767,Traffic,03/11/2012 02:41:00 PM,Colchester Ave/Barrett St,12BU005829
13771,Mental Health Issue,03/11/2012 04:01:00 PM,Washington St,12BU005833
13772,Trespass,03/11/2012 04:24:00 PM,Lake St,12BU005834
13773,Traffic,03/11/2012 05:25:00 PM,College St / St Paul St,12BU005835
13776,Traffic,03/11/2012 06:10:00 PM,S Winooski Ave / Cherry St,12BU005838
13780,Mental Health Issue,03/11/2012 06:53:00 PM,N Winooski Ave,12BU005842
13782,Domestic Disturbance,03/11/2012 07:34:00 PM,Village Green,12BU005844
13783,Traffic,03/11/2012 08:14:00 PM,S Prospect St/Ledge Rd,12BU005845
13786,Traffic,03/11/2012 09:53:00 PM,Main St/St Paul St,12BU005848
13788,Ordinance Violation - Other,03/11/2012 11:00:00 PM,Oakledge Park,12BU005850
13790,Domestic Disturbance,03/11/2012 11:30:00 PM,N Champlain St,12BU005852
13791,Traffic,03/12/2012 12:46:00 AM,Lake St/Depot St,12BU005853
13793,Traffic,03/12/2012 01:26:00 AM,Shelburne Rd/Farrell St,12BU005855
13794,Noise,03/12/2012 01:39:00 AM,Pearl St,12BU005856
13796,Traffic,03/12/2012 01:54:00 AM,Colchester Ave,12BU005858
13798,Vandalism,03/12/2012 03:48:00 AM,Pine St,12BU005860
13803,Vandalism,03/12/2012 08:46:00 AM,Centennial Court,12BU005865
13809,Vandalism,03/12/2012 09:49:00 AM,N Willard St,12BU005871
13810,Traffic,03/12/2012 10:28:00 AM,North Ave/Gosse Ct,12BU005872
13812,Traffic,03/12/2012 10:57:00 AM,Spring St/Archibald St,12BU005874
13814,Vandalism,03/12/2012 11:17:00 AM,Buell St/South Willard St,12BU005876
13816,Intoxication,03/12/2012 11:36:00 AM,N Winooski Ave,12BU005878
13820,Vandalism,03/12/2012 12:26:00 PM,Pine St,12BU005882
13824,Traffic,03/12/2012 01:06:00 PM,Park St/Sherman St,12BU005886
13830,Traffic,03/12/2012 02:15:00 PM,North Ave/Canfield St,12BU005892
13831,Traffic,03/12/2012 02:46:00 PM,St. Paul St/S Willard St,12BU005893
13837,Ordinance Violation - Other,03/12/2012 03:11:00 PM,Pearl St/Elmwood Ave,12BU005899
13838,Intoxication,03/12/2012 03:17:00 PM,Manhattan Dr/St louis st,12BU005900
13841,Vandalism,03/12/2012 03:30:00 PM,Pearl St/S Willard St,12BU005903
13842,Larceny - from Building,03/12/2012 03:41:00 PM,Allen St,12BU005904
13844,Traffic,03/12/2012 04:01:00 PM,,12BU005906
13845,Mental Health Issue,03/12/2012 04:04:00 PM,Flynn Ave,12BU005907
13847,Traffic,03/12/2012 04:11:00 PM,N Prospect St / Brookes Ave,12BU005909
13854,Intoxication,03/12/2012 05:07:00 PM,N Champlain St,12BU005916
13856,Traffic,03/12/2012 05:52:00 PM,Riverside Ave/Hildred Dr,12BU005918
13858,Burglary,03/12/2012 06:06:00 PM,St Marys St,12BU005920
13859,Traffic,03/12/2012 06:18:00 PM,Riverside Ave/Hildred Dr,12BU005921
13860,Traffic,03/12/2012 06:20:00 PM,Pearl St/George St,12BU005922
13866,Traffic,03/12/2012 08:06:00 PM,North Ave/ Rt 127,12BU005928
13868,Traffic,03/12/2012 09:25:00 PM,Main St/S Prospect St,12BU005930
13871,Domestic Disturbance,03/12/2012 10:20:00 PM,Intervale Ave,12BU005933
13872,Traffic,03/12/2012 10:22:00 PM,S Union St/College St,12BU005934
13873,Traffic,03/12/2012 10:42:00 PM,Shelburne Rd/Flynn Ave,12BU005935
13875,Mental Health Issue,03/12/2012 11:56:00 PM,N Champlain St,12BU005937
13876,Traffic,03/13/2012 12:30:00 AM,Maple St/Church St,12BU005938
13877,Traffic,03/13/2012 12:47:00 AM,Shelburne Rd/Prospect Pkwy,12BU005939
13878,Trespass,03/13/2012 01:00:00 AM,Main St,12BU005940
13882,Burglary,03/13/2012 02:31:00 AM,Archibald St,12BU005944
13884,Intoxication,03/13/2012 09:14:00 AM,Pearl St,12BU005946
13896,Traffic,03/13/2012 10:28:00 AM,Shelburne Rd / Home Ave,12BU005958
13898,Ordinance Violation - Other,03/13/2012 10:52:00 AM,S Winooski Ave,12BU005960
13901,Ordinance Violation - Other,03/13/2012 11:15:00 AM,St Paul St,12BU005963
13903,Traffic,03/13/2012 11:56:00 AM,Manhattan Dr/Walnut St,12BU005965
13904,Traffic,03/13/2012 12:09:00 PM,Intervale Ave / Oak St,12BU005966
13907,Domestic Disturbance,03/13/2012 12:32:00 PM,N Winooski Ave,12BU005969
13911,Traffic,03/13/2012 01:27:00 PM,Pearl St / N Champlain St,12BU005973
13912,Assault - Simple,03/13/2012 01:30:00 PM,S Williams St,12BU005974
13914,Traffic,03/13/2012 01:53:00 PM,Mansfield ave/Colchester ave,12BU005976
13918,Vandalism,03/13/2012 02:58:00 PM,Elmwood Ave,12BU005980
13922,Ordinance Violation - Other,03/13/2012 03:57:00 PM,Center St,12BU005984
13928,Traffic,03/13/2012 05:36:00 PM,Battery St/College St,12BU005990
13931,Traffic,03/13/2012 06:20:00 PM,N Prospect St/Prospect Hill,12BU005993
13932,Intoxication,03/13/2012 06:38:00 PM,Center St,12BU005994
13933,Traffic,03/13/2012 07:07:00 PM,North St/N Willard St,12BU005995
13934,Noise,03/13/2012 07:12:00 PM,Bright Street,12BU005996
13937,Intoxication,03/13/2012 07:53:00 PM,College St,12BU005999
13938,Traffic,03/13/2012 08:04:00 PM,North Ave/Institute Rd,12BU006000
13939,Assault - Simple,03/13/2012 08:05:00 PM,Pine St,12BU006001
13941,Traffic,03/13/2012 08:33:00 PM,North Ave/Convent Sq,12BU006003
13942,Traffic,03/13/2012 08:56:00 PM,Maple St/Summit St,12BU006004
13944,Intoxication,03/13/2012 09:10:00 PM,Church St/Cherry St,12BU006006
13948,Burglary,03/13/2012 09:49:00 PM,Colchester Ave,12BU006010
13949,Intoxication,03/13/2012 09:49:00 PM,Church St,12BU006011
13952,Noise,03/13/2012 11:09:00 PM,Bright St,12BU006014
13958,Noise,03/14/2012 12:08:00 AM,N Prospect St,12BU006020
13959,Traffic,03/14/2012 12:20:00 AM,Riverside Ave/Hildred Dr,12BU006021
13962,Domestic Disturbance,03/14/2012 12:42:00 AM,N Champlain St,12BU006024
13964,Noise,03/14/2012 02:08:00 AM,Bradley St/Hungerford Terr,12BU006026
13971,Traffic,03/14/2012 07:44:00 AM,Church St/Main St,12BU006033
13977,Traffic,03/14/2012 08:53:00 AM,N Winooski Ave/Crombie St,12BU006039
13982,Larceny - from Building,03/14/2012 09:46:00 AM,Hyde St,12BU006044
13995,Vandalism,03/14/2012 11:33:00 AM,S Union St,12BU006057
13998,Traffic,03/14/2012 11:41:00 AM,Oak St/Walnut St,12BU006060
13999,Traffic,03/14/2012 11:50:00 AM,Pearl St/S Winooski Ave,12BU006061
14003,Trespass,03/14/2012 12:45:00 PM,Howard St,12BU006065
14005,Intoxication,03/14/2012 01:07:00 PM,City Hall Park,12BU006067
14010,Ordinance Violation - Other,03/14/2012 02:10:00 PM,Cherry St,12BU006072
14014,Trespass,03/14/2012 02:57:00 PM,Caroline St,12BU006076
14017,Intoxication,03/14/2012 03:36:00 PM,Main St,12BU006079
14022,Vandalism,03/14/2012 04:41:00 PM,Harrison Ave,12BU006084
14025,Mental Health Issue,03/14/2012 06:00:00 PM,North St,12BU006087
14026,Intoxication,03/14/2012 06:59:00 PM,N Winooski Ave,12BU006088
14029,Mental Health Issue,03/14/2012 08:27:00 PM,Church St/College St,12BU006091
14030,Traffic,03/14/2012 08:35:00 PM,Beltline / Plattsburgh Ave,12BU006092
14031,Mental Health Issue,03/14/2012 08:46:00 PM,North St,12BU006093
14033,Noise,03/14/2012 09:39:00 PM,Archibald St,12BU006095
14035,Trespass,03/14/2012 11:15:00 PM,Maple St,12BU006097
14036,Traffic,03/14/2012 11:22:00 PM,N Champlain St/Manhattan Dr,12BU006098
14037,Traffic,03/15/2012 12:03:00 AM,N Prospect St/Riverside Ave,12BU006099
14040,Assault - Simple,03/15/2012 01:49:00 AM,Main St,12BU006102
14041,Traffic,03/15/2012 01:51:00 AM,Riverside Ave/Hildred Dr,12BU006103
14049,Traffic,03/15/2012 09:52:00 AM,North St/Intervale Ave,12BU006111
14054,Traffic,03/15/2012 10:51:00 AM,Hyde St/Pomeroy St,12BU006116
14058,Larceny - from Building,03/15/2012 01:14:00 PM,North,12BU006120
14062,Traffic,03/15/2012 01:50:00 PM,Intervale Av/Oak St,12BU006124
14067,Traffic,03/15/2012 02:28:00 PM,North Av/Beltline,12BU006129
14068,Intoxication,03/15/2012 02:35:00 PM,St Paul St,12BU006130
14076,Traffic,03/15/2012 04:26:00 PM,North St/Murray St,12BU006138
14079,Vandalism,03/15/2012 04:39:00 PM,Crombie St,12BU006141
14080,Traffic,03/15/2012 04:40:00 PM,N Willard St/Henry St,12BU006142
14091,Assault - Simple,03/15/2012 07:16:00 PM,Church St,12BU006153
14096,Intoxication,03/15/2012 07:56:00 PM,Colchester Ave,12BU006158
14097,Traffic,03/15/2012 07:56:00 PM,Pearl St/Handy Ct,12BU006159
14100,Traffic,03/15/2012 08:25:00 PM,Rt 127/North Ave,12BU006162
14101,Traffic,03/15/2012 08:28:00 PM,Walnut St/Oak St,12BU006163
14102,Traffic,03/15/2012 08:45:00 PM,N Prospect St/Colonial Sq,12BU006164
14108,Intoxication,03/15/2012 09:56:00 PM,Pearl St,12BU006170
14109,Intoxication,03/15/2012 10:03:00 PM,College St/Church St,12BU006171
14110,Traffic,03/15/2012 10:21:00 PM,College St/S Union St,12BU006172
14115,Noise,03/16/2012 12:12:00 AM,Hyde St,12BU006177
14117,Trespass,03/16/2012 12:45:00 AM,Colchester Ave,12BU006179
14118,Traffic,03/16/2012 01:08:00 AM,N Willard St/Charles St,12BU006180
14121,Noise,03/16/2012 01:18:00 AM,S Union St,12BU006183
14122,Trespass,03/16/2012 01:25:00 AM,S Willard St,12BU006184
14124,Traffic,03/16/2012 01:40:00 AM,Main St/S Winooski Ave,12BU006186
14132,Intoxication,03/16/2012 03:01:00 AM,Cherry St,12BU006194
14133,Intoxication,03/16/2012 03:25:00 AM,Peru St,12BU006195
14136,Traffic,03/16/2012 06:18:00 AM,Battery St/Cherry St,12BU006198
14137,Traffic,03/16/2012 06:29:00 AM,Main St/S Winooski Ave,12BU006199
14138,Vandalism,03/15/2012 03:27:00 PM,Adsit Ct,12BU006200
14140,Traffic,03/16/2012 07:26:00 AM,Pearl St/Elmwood Ave,12BU006202
14144,Vandalism,03/16/2012 09:09:00 AM,Main St,12BU006206
14147,Vandalism,03/16/2012 09:56:00 AM,Mansfield Ave,12BU006209
14150,Burglary,03/16/2012 10:59:00 AM,College St,12BU006212
14152,Larceny - from Building,03/16/2012 11:35:00 AM,S Willard St,12BU006214
14156,Vandalism,03/16/2012 12:13:00 PM,St Paul St,12BU006218
14165,Larceny from a Person,03/16/2012 01:47:00 PM,Pearl St,12BU006227
14171,Traffic,03/16/2012 02:38:00 PM,North Av/Institute Rd,12BU006233
14176,Trespass,03/16/2012 03:15:00 PM,S Williams St,12BU006238
14181,Mental Health Issue,03/16/2012 04:34:00 PM,Church St / Main St,12BU006243
14182,Mental Health Issue,03/16/2012 04:42:00 PM,S Willard St,12BU006244
14184,Larceny - from Building,03/16/2012 04:43:00 PM,Pearl St,12BU006246
14185,Ordinance Violation - Other,03/16/2012 04:57:00 PM,Church St,12BU006247
14187,Mental Health Issue,03/16/2012 05:29:00 PM,Intervale Ave,12BU006249
14191,Traffic,03/16/2012 07:01:00 PM,Pearl St/N Union St,12BU006253
14192,Traffic,03/16/2012 07:16:00 PM,Pearl St/Clarke St,12BU006254
14193,Traffic,03/16/2012 07:20:00 PM,North St/N Prospect St,12BU006255
14195,Traffic,03/16/2012 07:34:00 PM,Pine St/Lakeside Ave,12BU006257
14196,Intoxication,03/16/2012 07:35:00 PM,North Ave,12BU006258
14197,Traffic,03/16/2012 07:41:00 PM,N Winooski Ave/Crombie St,12BU006259
14198,Traffic,03/16/2012 07:46:00 PM,Pine St/Maple St,12BU006260
14199,Traffic,03/16/2012 07:53:00 PM,Pine St/Lakeside Ave,12BU006261
14200,Traffic,03/16/2012 07:55:00 PM,North Ave/Leonard St,12BU006262
14201,Traffic,03/16/2012 08:04:00 PM,Main St/St Paul St,12BU006263
14202,Traffic,03/16/2012 08:11:00 PM,N Willard St/Loomis St,12BU006264
14203,Traffic,03/16/2012 08:13:00 PM,S Union St/College St,12BU006265
14204,Traffic,03/16/2012 08:15:00 PM,Archibald St/Bright St,12BU006266
14205,Traffic,03/16/2012 08:19:00 PM,Pearl St/Orchard Terr,12BU006267
14207,Traffic,03/16/2012 08:31:00 PM,Main St/University Heights,12BU006269
14208,Traffic,03/16/2012 08:34:00 PM,Pine St/King St,12BU006270
14210,Traffic,03/16/2012 09:13:00 PM,Main St/S Prospect St,12BU006272
14211,Traffic,03/16/2012 09:17:00 PM,Riverside Ave/N Prospect St,12BU006273
14212,Vandalism,03/16/2012 09:25:00 PM,Willow St,12BU006274
14216,Traffic,03/16/2012 10:24:00 PM,Main St/S Winooski Ave,12BU006278
14220,Noise,03/16/2012 10:43:00 PM,College St,12BU006282
14221,Traffic,03/16/2012 10:48:00 PM,North Ave/Ward St,12BU006283
14222,Trespass,03/16/2012 10:53:00 PM,Main St,12BU006284
14224,Traffic,03/16/2012 10:59:00 PM,Shelburne Rd/Flynn Ave,12BU006286
14225,Traffic,03/16/2012 11:05:00 PM,Pearl St/Lafayette Pl,12BU006287
14226,Noise,03/16/2012 11:17:00 PM,S Willard St,12BU006288
14228,Noise,03/16/2012 11:35:00 PM,College St,12BU006290
14230,Noise,03/16/2012 11:40:00 PM,Haswell St,12BU006292
14231,Noise,03/16/2012 11:43:00 PM,S Willard St,12BU006293
14232,Noise,03/16/2012 11:50:00 PM,N Union,12BU006294
14233,Traffic,03/16/2012 11:52:00 PM,North St/N Willard St,12BU006295
14234,Noise,03/16/2012 11:58:00 PM,Adsit Ct,12BU006296
14236,Traffic,03/17/2012 12:10:00 AM,North Ave/Canfield St,12BU006298
14237,Intoxication,03/17/2012 12:19:00 AM,S Union,12BU006299
14238,Intoxication,03/17/2012 12:24:00 AM,N Union St,12BU006300
14242,Noise,03/17/2012 12:46:00 AM,Buell St/S Union St,12BU006304
14243,Intoxication,03/17/2012 12:49:00 AM,Church St,12BU006305
14244,Noise,03/17/2012 12:54:00 AM,N Union,12BU006306
14245,Intoxication,03/17/2012 01:02:00 AM,Maple St/S Willard St,12BU006307
14246,Assault - Simple,03/17/2012 01:11:00 AM,Main St,12BU006308
14247,Noise,03/17/2012 01:28:00 AM,S Union St,12BU006309
14252,Noise,03/17/2012 01:59:00 AM,Brookes Ave,12BU006314
14253,Intoxication,03/17/2012 02:16:00 AM,Pearl St/N Union St,12BU006315
14254,Intoxication,03/17/2012 02:26:00 AM,Church St,12BU006316
14256,Intoxication,03/17/2012 02:47:00 AM,Intervale Ave,12BU006318
14258,Mental Health Issue,03/17/2012 03:48:00 AM,Colchester Ave,12BU006320
14260,Burglary,03/17/2012 05:07:00 AM,North Ave,12BU006322
14261,Intoxication,03/17/2012 05:30:00 AM,Colchester Ave,12BU006323
14262,Burglary,03/17/2012 05:33:00 AM,Bank St,12BU006324
14269,Ordinance Violation - Other,03/17/2012 10:23:00 AM,City Hall Park,12BU006331
14270,Domestic Assault - Misd,03/17/2012 10:43:00 AM,King St,12BU006332
14271,Vandalism,03/17/2012 10:47:00 AM,Church St / Adams St,12BU006333
14277,Larceny - from Building,03/17/2012 12:32:00 PM,Pearl St,12BU006339
14278,Noise,03/17/2012 12:48:00 PM,Loomis St,12BU006340
14279,Assault - Simple,03/17/2012 01:21:00 PM,Main St / Church St,12BU006341
14281,Intoxication,03/17/2012 01:59:00 PM,Center St,12BU006343
14286,Ordinance Violation - Other,03/17/2012 02:51:00 PM,Archibald St,12BU006348
14288,Noise,03/17/2012 03:32:00 PM,Hickok Pl,12BU006350
14289,Domestic Assault - Misd,03/17/2012 03:46:00 PM,Elmood Ave / Pearl St,12BU006351
14290,Ordinance Violation - Other,03/17/2012 03:46:00 PM,North St,12BU006352
14294,Domestic Disturbance,03/17/2012 04:09:00 PM,North St,12BU006356
14295,Intoxication,03/17/2012 04:19:00 PM,Pearl St,12BU006357
14297,Noise,03/17/2012 04:28:00 PM,S Willard St/College St,12BU006359
14301,Noise,03/17/2012 04:39:00 PM,Buell St,12BU006363
